,Flow Duration,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Std,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Bwd Packets/s,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Avg Bwd Segment Size,Init_Win_bytes_forward,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
29,80215115,65,25,29,6170393,22122034,79796953,3661,80215115,16043023,35639537,79796953,76855,11445262,30188654,79906696,28703,120,160,0,65,27,26,677,0,8,14,29,25,63642,20,0,0,0,0,1461435022532668,41755195,1461435062617474,1461434982467329,15
30,8940194,1460,446,645,470536,1833996,8034975,3,8940194,812744,2398406,8034975,19,117045,134520,344388,3,252,172,0,1460,307,523,273844,0,7,19,323,446,65535,20,0,0,0,0,1461434973303238,2034079,1461434981391208,1461434972451308,15
31,457,0,0,0,457,0,457,457,0,0,0,0,0,0,0,0,0,20,20,2188,0,0,0,0,1,0,2,0,0,946,20,0,0,0,0,0,0,0,0,15
32,1680078,1460,773,665,105004,333981,1353098,6,1680078,210009,487732,1414625,185,231380,497136,1353098,6,192,172,4,1460,452,586,344434,0,7,16,479,773,8192,20,0,0,0,0,1461434981563873,389240,1461434982929337,1461434981311018,15
33,65117186,960,98,121,109624,369233,7337415,0,65117186,179881,461059,7337415,97,273478,561569,7344037,0,7272,4640,3,960,59,85,7332,0,422,595,59,98,182,20,0,0,0,0,1461434869730318,17647827,1461434899412531,1461434834421700,15
34,28058436,0,0,0,14029218,230825,14192436,13866000,28058436,14029218,230825,14192436,13866000,0,0,0,0,60,0,0,0,0,0,0,0,0,3,0,0,365,20,0,0,0,0,730717553393419,1033390654663574,1461435092920839,13866000,15
35,-141047699142,0,0,0,-2661277342,19390597543,57583503,-141163439680,-141047699142,-2661277342,19390597543,57583503,-141163439680,0,0,0,0,432,0,0,443,420,25,647,0,0,0,428,0,0,8,0,0,0,0,1461367230199964,71193254914,1461435106065497,1461293942425786,15
36,40438,109,109,0,40438,0,40438,40438,0,0,0,0,0,0,0,0,0,8,8,24,109,77,27,768,0,0,0,115,109,0,8,0,0,0,0,0,0,0,0,15
37,7865870,1460,512,669,436992,1688312,7196940,2,7865870,715079,2151119,7196940,10,102078,87492,212910,2,252,152,0,1460,287,520,270645,0,7,18,302,512,65535,20,0,0,0,0,1461434974337269,1829692,1461434981391115,1461434973525573,15
38,6377495,0,0,0,375146,847079,2625718,62367,6377495,375146,847079,2625718,62367,0,0,0,0,144,0,0,512,474,31,1006,0,0,0,501,0,0,8,0,0,0,0,1461435092406043,2412804,1461435095521536,1461435089300378,15
39,278,0,0,0,278,0,278,278,0,0,0,0,0,0,0,0,0,20,20,3597,0,0,0,0,1,0,2,0,0,946,20,0,0,0,0,0,0,0,0,15
40,408367,0,0,0,408367,0,408367,408367,408367,408367,0,408367,408367,0,0,0,0,16,0,0,22,22,0,0,0,0,0,33,0,0,8,0,0,0,0,0,0,0,0,15
41,277968,0,0,0,277968,0,277968,277968,0,0,0,0,0,0,0,0,0,20,32,3,1,0,0,0,0,0,2,1,0,256,20,0,0,0,0,0,0,0,0,15
42,60076002,0,0,0,4291142,10907248,30036867,7,60076002,4291142,10907248,30036867,7,0,0,0,0,120,0,0,405,360,44,1972,0,0,0,384,0,0,8,0,0,0,0,1461293933585743,24525356,1461293963623339,1461293903547811,15
43,65660,257,257,0,65660,0,65660,65660,0,0,0,0,0,0,0,0,0,8,8,15,257,112,125,15696,0,0,0,168,257,0,8,0,0,0,0,0,0,0,0,15
44,409175,0,0,0,409175,0,409175,409175,409175,409175,0,409175,409175,0,0,0,0,16,0,0,22,22,0,0,0,0,0,33,0,0,8,0,0,0,0,0,0,0,0,15
45,-141111562868,0,0,0,-141111562868,0,-141111562868,-141111562868,-141111562868,-141111562868,0,-141111562868,-141111562868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
46,63496117,178,19,59,2760700,13106867,62885415,2,610702,43621,79306,255626,13,7905087,22236228,62936810,2,312,192,0,1460,621,701,491852,0,6,23,647,19,8192,20,0,0,0,0,1461434987798112,13450925,1461435048018057,1461434984573543,15
47,9593852,1460,526,670,599615,2229423,8955800,1,9593852,1065983,2959748,8955800,5,67748,97410,245706,1,212,152,0,1460,320,544,296974,0,6,16,339,526,65535,20,0,0,0,0,1461434972809099,2379997,1461434981390141,1461434971796709,15
48,2447,0,0,0,2447,0,2447,2447,2447,2447,0,2447,2447,0,0,0,0,16,0,0,214,211,5,27,0,0,0,316,0,0,8,0,0,0,0,0,0,0,0,15
49,90010954,0,0,0,4737418,11240392,30004046,1,90010954,4737418,11240392,30004046,1,0,0,0,0,160,0,0,405,359,44,1950,0,0,0,377,0,0,8,0,0,0,0,1461435057173112,32947862,1461435102178859,1461435012167907,15
50,7909,0,0,0,1977,2706,5879,79,6180,3090,4055,5958,222,2030,0,2030,2030,72,52,252,331,55,135,18260,0,1,4,66,0,8192,20,0,0,0,0,1461434786532858,4013,1461434786535923,1461434786528315,15
51,1536114,0,0,0,768057,72304,819184,716930,1536114,768057,72304,819184,716930,0,0,0,0,24,0,0,50,50,0,0,0,0,0,66,0,0,8,0,0,0,0,1461434925625390,0,1461434925625390,1461434925625390,15
52,1500090,0,0,0,750045,26,750064,750026,1500090,750045,26,750064,750026,0,0,0,0,24,0,0,50,50,0,0,0,0,0,66,0,0,8,0,0,0,0,1461434799663623,0,1461434799663623,1461434799663623,15
53,119503129,0,0,0,119503129,0,119503129,119503129,119503129,119503129,0,119503129,119503129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119503129,0,119503129,119503129,15
54,2,0,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,16,0,0,22,22,0,0,0,0,0,33,0,0,8,0,0,0,0,0,0,0,0,15
55,16515582,0,0,0,1501416,2050,1506525,1499938,16515582,1501416,2050,1506525,1499938,0,0,0,0,96,0,0,68,68,0,0,0,0,0,73,0,0,8,0,0,0,0,1461435046465155,4544911,1461435053219265,1461435039710146,15
56,501332,0,0,0,501332,0,501332,501332,501332,501332,0,501332,501332,0,0,0,0,16,0,0,22,22,0,0,0,0,0,33,0,0,8,0,0,0,0,0,0,0,0,15
57,118,0,0,0,59,79,115,3,3,3,0,3,3,0,0,0,0,40,20,8474,0,0,0,0,1,0,3,0,0,162,20,0,0,0,0,1461434734988984,0,1461434734988984,1461434734988984,15
58,1348,0,0,0,1348,0,1348,1348,1348,1348,0,1348,1348,0,0,0,0,40,0,0,0,0,0,0,1,0,2,0,0,256,20,0,0,0,0,0,0,0,0,15
59,16505000,0,0,0,1500454,425,1501191,1499811,16505000,1500454,425,1501191,1499811,0,0,0,0,96,0,0,68,68,0,0,0,0,0,73,0,0,8,0,0,0,0,1461434566425057,4543173,1461434573177158,1461434559672603,15
60,21529,201,50,100,3588,4275,10124,1,7390,3695,4905,7164,226,4819,5078,10124,1,72,92,185,347,68,132,17610,1,2,6,78,50,8192,20,0,0,0,0,1461434688674933,7290,1461434688683427,1461434688666006,15
61,1157,0,0,0,1157,0,1157,1157,1157,1157,0,1157,1157,0,0,0,0,40,0,0,0,0,0,0,1,0,2,0,0,257,20,0,0,0,0,0,0,0,0,15
62,12373,504,126,252,2062,3023,8032,0,8821,4410,5520,8314,507,1447,1386,2764,0,72,92,323,504,101,195,38125,1,2,6,116,126,8192,20,0,0,0,0,1461434700920010,4806,1461434700923031,1461434700912915,15
63,812,0,0,0,812,0,812,812,812,812,0,812,812,0,0,0,0,40,0,0,0,0,0,0,1,0,2,0,0,256,20,0,0,0,0,0,0,0,0,15
64,140695,287,3,32,376,1918,20246,0,127923,430,2128,20367,4,1758,4036,20569,0,5972,1552,547,960,754,392,153804,1,7,374,756,3,8192,20,0,0,0,0,1461434712682743,30512,1461434712743633,1461434712603056,15
65,4525,0,0,0,4525,0,4525,4525,4525,4525,0,4525,4525,0,0,0,0,40,0,0,0,0,0,0,1,0,2,0,0,257,20,0,0,0,0,0,0,0,0,15
66,119939349,960,92,107,599696,860841,2134696,0,117844249,1111738,952817,2184857,482,1289558,912584,2193235,0,2140,1880,0,960,51,84,7178,0,118,201,51,92,62,20,0,0,0,0,1461434630626617,38197284,1461434713709965,1461434593878135,15
67,14324,960,244,415,2046,2697,6113,0,6574,3287,4130,6208,366,2052,2637,5522,0,72,112,349,960,168,320,102571,1,2,7,189,244,8192,20,0,0,0,0,1461434730593060,4445,1461434730597975,1461434730585974,15
68,1485,0,0,0,1485,0,1485,1485,1485,1485,0,1485,1485,0,0,0,0,40,0,0,0,0,0,0,1,0,2,0,0,258,20,0,0,0,0,0,0,0,0,15
69,38389,196,49,98,6398,10332,26866,3,7091,3545,4001,6375,716,10756,14210,26866,3,72,92,104,749,118,263,69684,1,2,6,135,49,8192,20,0,0,0,0,1461434734952209,14656,1461434734973203,1461434734939500,15
70,2010,0,0,0,2010,0,2010,2010,2010,2010,0,2010,2010,0,0,0,0,40,0,0,0,0,0,0,1,0,2,0,0,257,20,0,0,0,0,0,0,0,0,15
71,16088,201,50,100,2681,2490,6090,102,6558,3279,4119,6192,366,3332,1885,4805,1207,72,92,248,499,87,180,32593,1,2,6,100,50,8192,20,0,0,0,0,1461434764553526,4974,1461434764557982,1461434764546721,15
72,890,0,0,0,890,0,890,890,890,890,0,890,890,0,0,0,0,40,0,0,0,0,0,0,1,0,2,0,0,257,20,0,0,0,0,0,0,0,0,15
73,119505450,0,0,0,4979393,11374317,30105842,1,119505450,4979393,11374317,30105842,1,0,0,0,0,200,0,0,405,359,44,1936,0,0,0,373,0,0,8,0,0,0,0,1461434681707819,41335997,1461434741722805,1461434622217358,15
74,105118019,0,0,0,964385,4366714,44322166,2,105118019,964385,4366714,44322166,2,0,0,0,0,880,0,0,443,422,25,626,0,0,0,426,0,0,8,0,0,0,0,1461434733122408,20359612,1461434768039577,1461434663345049,15
75,119203834,0,0,0,8514559,26245646,99702331,1491868,119203834,8514559,26245646,99702331,1491868,0,0,0,0,120,0,0,68,64,7,52,0,0,0,68,0,0,8,0,0,0,0,1461434703789670,40495019,1461434795889981,1461434679678653,15
76,112846071,109,109,0,16120867,20224479,43007249,39157,112793068,37597689,4786054,43095769,34364235,37602304,4739543,43048591,34413598,32,32,0,109,82,25,640,0,0,0,92,109,0,8,0,0,0,0,1461434713133899,40487149,1461434769781557,1461434657157508,15
77,80220982,65,25,29,6170844,22128631,79819360,2426,80220982,16044196,35651407,79819360,75554,11445283,30191798,79913846,25549,120,160,0,65,27,26,677,0,8,14,29,25,64042,20,0,0,0,0,1461434702537713,41761232,1461434742627844,1461434662471849,15
78,118265989,160,81,10,1002254,956056,2153203,43348,118265989,2004508,94950,2203989,1812648,2007432,93162,2203413,1815415,1200,1180,0,160,40,41,1721,0,59,119,40,81,61,20,0,0,0,0,1461434773383399,34110881,1461434831984094,1461434713876740,15
79,265244,0,0,0,265244,0,265244,265244,0,0,0,0,0,0,0,0,0,20,32,3,1,0,0,0,0,0,2,1,0,256,20,0,0,0,0,0,0,0,0,15
80,89955002,0,0,0,4734473,11232416,30108783,1,89955002,4734473,11232416,30108783,1,0,0,0,0,160,0,0,405,359,44,1950,0,0,0,377,0,0,8,0,0,0,0,1461434816850731,32943115,1461434861784597,1461434771829598,15
81,92060053,0,0,0,5415297,10440758,33801436,3,92060053,5415297,10440758,33801436,3,0,0,0,0,144,0,0,443,416,31,961,0,0,0,439,0,0,8,0,0,0,0,1461434820575780,32145219,1461434882444803,1461434795611036,15
82,16504107,0,0,0,1500373,324,1500896,1500000,16504107,1500373,324,1500896,1500000,0,0,0,0,96,0,0,68,68,0,0,0,0,0,73,0,0,8,0,0,0,0,1461434806430842,4542669,1461434813183185,1461434799679466,15
83,36244633,16,2,4,697012,2207825,11096888,1,36244557,1449782,3066959,11159572,1,1394019,2988968,11096888,2180,840,872,0,948,126,289,83865,0,27,52,129,2,19200,32,0,0,0,0,1461434803416438,10515730,1461434822789959,1461434786549683,15
84,87852521,109,109,0,17570504,24009976,44472707,35840,87814875,43907437,860433,44515856,43299019,43904686,853988,44508547,43300825,24,24,0,109,81,25,658,0,0,0,95,109,0,8,0,0,0,0,1461434857037088,35805112,1461434900586105,1461434812886059,15
85,80198126,65,25,29,6169086,22122144,79796015,3861,80198126,16039625,35640913,79796015,75860,11442475,30183775,79892843,29184,120,160,0,65,27,26,677,0,8,14,29,25,63842,20,0,0,0,0,1461434862528781,41750680,1461434902605874,1461434822469518,15
86,2444,0,0,0,2444,0,2444,2444,2444,2444,0,2444,2444,0,0,0,0,16,0,0,214,211,5,27,0,0,0,316,0,0,8,0,0,0,0,0,0,0,0,15
87,90012084,0,0,0,4737478,11240437,30077979,1,90012084,4737478,11240437,30077979,1,0,0,0,0,160,0,0,405,359,44,1950,0,0,0,377,0,0,8,0,0,0,0,1461434936989266,32958205,1461434981958913,1461434891946832,15
88,123301,0,0,0,123301,0,123301,123301,0,0,0,0,0,0,0,0,0,20,32,8,1,0,0,0,0,0,2,1,0,256,20,0,0,0,0,0,0,0,0,15
89,105986783,0,0,0,11776309,29455765,89788242,4,105986783,11776309,29455765,89788242,4,0,0,0,0,80,0,0,443,402,31,1004,0,0,0,442,0,0,8,0,0,0,0,1461434933031353,33040462,1461435013604831,1461434915714836,15
90,16516890,0,0,0,1501535,2623,1508853,1499832,16516890,1501535,2623,1508853,1499832,0,0,0,0,96,0,0,68,68,0,0,0,0,0,73,0,0,8,0,0,0,0,1461434926443682,4545549,1461434933204987,1461434919690361,15
91,115176860,60,4,13,3030969,12744656,74012542,154,115130489,7195655,19223951,74064840,2501,5480912,16923398,74012542,6192,544,704,0,859,37,140,19875,0,24,39,38,4,259,32,0,0,0,0,1461434971949967,50950085,1461435036022916,1461434920883248,15
92,112351612,109,109,0,16050230,19962937,37873678,40680,112310932,37436977,497933,37929862,36934144,37431809,493112,37914365,36928778,32,32,0,109,82,25,640,0,0,0,92,109,0,8,0,0,0,0,1461434997604101,39227604,1461435053360380,1461434941192365,15
93,6390611,0,0,0,375918,844360,2621333,67150,6390611,375918,844360,2621333,67150,0,0,0,0,144,0,0,512,474,31,1006,0,0,0,501,0,0,8,0,0,0,0,1461434648397501,2412367,1461434651513518,1461434645278671,15
94,118644165,1460,489,688,14830520,41915770,118566754,2,118644165,29661041,59270478,118566754,121,16713,16356,32690,2,112,92,0,1460,210,466,217540,1,2,8,234,489,65535,20,0,0,0,0,1252658564097374,552370454096497,1461434971718311,118566673,15
95,118644837,1460,485,688,14830604,41915996,118567398,1,118644837,29661209,59270795,118567398,150,16713,16356,32688,1,112,92,0,1460,209,465,216483,1,2,8,232,485,65535,20,0,0,0,0,1252658564097479,552370454096272,1461434971718340,118567290,15
96,118644980,1460,389,715,14830622,41917693,118571616,4,118644980,29661245,59273583,118571616,214,15362,16431,32690,4,112,92,0,1460,170,456,208044,1,2,8,189,389,65535,20,0,0,0,0,1252658564096909,552370454094151,1461434971714262,118571529,15
97,118645101,1460,484,688,14830637,41923138,118585109,3,118645101,29661275,59282558,118585109,214,14013,15677,30946,3,112,92,0,1460,208,464,216183,1,2,8,231,484,65535,20,0,0,0,0,1252658564087901,552370454084240,1461434971700891,118584995,15
98,250,0,0,0,62,67,159,6,250,83,95,190,6,0,0,0,0,92,32,4000,77,12,31,988,1,1,4,15,0,8192,20,0,0,0,0,1461293887061402,86,1461293887061463,1461293887061341,15
99,1546,0,0,0,1546,0,1546,1546,1546,1546,0,1546,1546,0,0,0,0,40,0,0,0,0,0,0,1,0,2,0,0,64163,20,0,0,0,0,0,0,0,0,15
100,180,0,0,0,60,79,151,5,180,90,120,175,5,0,0,0,0,72,32,5555,0,0,0,0,1,0,3,0,0,8192,20,0,0,0,0,1461293902628997,0,1461293902628997,1461293902628997,15
101,592,0,0,0,592,0,592,592,592,592,0,592,592,0,0,0,0,40,0,0,0,0,0,0,1,0,2,0,0,64240,20,0,0,0,0,0,0,0,0,15
102,90312,1460,1453,68,55,40,551,1,90189,166,56,751,1,83,48,678,1,10852,21632,11969,1460,967,688,473514,1,24,1622,967,1453,8192,20,0,0,0,0,1461293944810351,25903,1461293944854941,1461293944764826,15
103,5,0,0,0,5,0,5,5,5,5,0,5,5,0,0,0,0,40,0,0,0,0,0,0,1,0,2,0,0,1020,20,0,0,0,0,0,0,0,0,15
104,51290,1460,1449,97,57,55,1148,2,51171,172,89,1363,3,86,70,1398,2,5952,11832,11522,1460,963,689,475190,1,14,887,964,1449,8192,20,0,0,0,0,1461293945066224,14446,1461293945090933,1461293945039852,15
105,26,0,0,0,26,0,26,26,26,26,0,26,26,0,0,0,0,40,0,0,0,0,0,0,1,0,2,0,0,1022,20,0,0,0,0,0,0,0,0,15
106,31897,1460,1438,160,93,387,6566,3,31832,279,674,6630,3,141,476,6581,12,2312,4532,7085,1460,950,694,482228,1,5,340,953,1438,8192,20,0,0,0,0,1461293945198321,10339,1461293945213369,1461293945181665,15
107,23,0,0,0,23,0,23,23,23,23,0,23,23,0,0,0,0,40,0,0,0,0,0,0,1,0,2,0,0,1024,20,0,0,0,0,0,0,0,0,15
108,62449,1460,1438,161,248,2403,36048,2,62348,742,4161,36314,2,376,2971,36282,12,1712,3352,2674,1460,949,695,483054,1,4,251,953,1438,8192,20,0,0,0,0,1461293945403871,10626,1461293945414751,1461293945352540,15
109,11,0,0,0,11,0,11,11,11,11,0,11,11,0,0,0,0,40,0,0,0,0,0,0,1,0,2,0,0,1019,20,0,0,0,0,0,0,0,0,15
110,19277,1460,1376,334,713,3396,17705,4,19273,2409,6274,17933,4,1070,4204,17916,13,192,392,985,1460,901,717,515368,1,1,27,934,1376,8192,20,0,0,0,0,1461293963253583,6122,1461293963256461,1461293963237219,15
111,248,0,0,0,82,135,239,3,248,82,135,239,3,0,0,0,0,80,0,0,0,0,0,0,1,0,4,0,0,1024,20,0,0,0,0,1461293963256493,0,1461293963256493,1461293963256493,15
112,5343,1460,1414,254,54,130,1126,0,5281,160,248,1364,1,83,172,1267,0,692,1312,12165,1460,919,708,501712,1,2,98,928,1414,8192,20,0,0,0,0,1461293963311131,1323,1461293963313082,1461293963307825,15
113,5,0,0,0,5,0,5,5,5,5,0,5,5,0,0,0,0,40,0,0,0,0,0,0,1,0,2,0,0,1018,20,0,0,0,0,0,0,0,0,15
114,192,0,0,0,48,49,117,3,192,64,70,141,3,0,0,0,0,92,32,5208,130,21,53,2816,1,1,4,26,0,8192,20,0,0,0,0,1461293967789845,31,1461293967789868,1461293967789823,15
115,1236,0,0,0,1236,0,1236,1236,1236,1236,0,1236,1236,0,0,0,0,40,0,0,0,0,0,0,1,0,2,0,0,64110,20,0,0,0,0,0,0,0,0,15
116,102632741,99,47,26,1405927,5562124,42134659,3,102632450,2700853,7523982,42134659,243,3018603,7924191,42134966,13,788,708,0,99,28,26,718,1,56,73,28,47,64240,20,0,0,0,0,1461293931184283,32435066,1461293982075022,1461293879442591,15
117,316,0,0,0,316,0,316,316,316,316,0,316,316,0,0,0,0,40,0,0,0,0,0,0,1,0,2,0,0,64109,20,0,0,0,0,0,0,0,0,15
