,Flow Duration,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Std,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Bwd Packets/s,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Avg Bwd Segment Size,Init_Win_bytes_forward,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10,245795,1408,998,646,11172,35918,122275,3,245792,22344,49507,122642,36,12351,38563,122104,13,332,360,44,1408,471,657,431835,1,2,17,491,998,28400,20,0,0,0,0,1.53347E+15,64149,1.53347E+15,1.53347E+15,15
11,245752,1408,998,646,11170,35932,122346,6,245746,22340,49507,122569,25,12340,38571,122116,21,344,360,44,1408,471,657,431835,1,2,18,491,998,28400,20,0,0,0,0,1.53347E+15,64138,1.53347E+15,1.53347E+15,15
12,242618,1408,998,646,11028,35453,120757,6,242612,22055,48852,120937,38,12186,38043,120458,17,332,360,45,1408,471,657,431810,1,2,17,491,998,28400,20,0,0,0,0,1.53347E+15,63300,1.53347E+15,1.53347E+15,15
13,243966,1408,998,646,11089,35669,121315,7,243959,22178,49146,121805,31,12265,38338,121378,20,344,360,45,1408,471,657,431810,1,2,18,491,998,28400,20,0,0,0,0,1.53347E+15,63696,1.53347E+15,1.53347E+15,15
14,243322,1408,998,646,11060,35542,120875,2,243320,22120,48991,121508,8,12244,38200,120965,12,332,360,45,1408,473,656,431227,1,2,17,494,998,28400,20,0,0,0,0,1.53347E+15,63510,1.53347E+15,1.53347E+15,15
15,245953,1408,998,646,11179,35939,122498,8,245945,22358,49542,122581,49,12345,38546,122049,23,332,360,44,1408,473,656,431227,1,2,17,494,998,28400,20,0,0,0,0,1.53347E+15,64180,1.53347E+15,1.53347E+15,15
16,242918,1408,998,646,11041,35496,120869,5,242912,22082,48933,121203,10,12204,38102,120646,18,344,360,45,1408,473,656,431367,1,2,18,493,998,28400,20,0,0,0,0,1.53347E+15,63379,1.53347E+15,1.53347E+15,15
17,245093,2816,1098,885,12254,37437,121865,6,245087,24508,51405,122177,20,13691,40501,121696,20,324,328,40,2816,516,798,638007,1,2,17,540,1098,28400,20,0,0,0,0,1.53347E+15,66993,1.53347E+15,1.53347E+15,15
18,245646,1408,998,646,11165,35898,122198,6,245640,22330,49497,122653,14,12344,38545,122046,16,356,360,44,1408,475,656,431002,1,2,19,495,998,28400,20,0,0,0,0,1.53347E+15,64103,1.53347E+15,1.53347E+15,15
19,245156,1408,998,646,11143,35825,121846,3,245153,22286,49348,122274,30,12330,38520,121961,9,332,360,44,1408,475,656,431002,1,2,17,495,998,28400,20,0,0,0,0,1.53347E+15,63992,1.53347E+15,1.53347E+15,15
20,245654,1408,998,646,11166,35923,122225,3,245651,22331,49517,122710,21,12342,38592,122177,11,344,360,44,1408,473,656,431358,1,2,18,493,998,28400,20,0,0,0,0,1.53347E+15,64142,1.53347E+15,1.53347E+15,15
21,245906,1408,998,646,11177,35945,122399,2,245904,22354,49522,122593,10,12350,38588,122176,11,332,360,44,1408,473,656,431358,1,2,17,493,998,28400,20,0,0,0,0,1.53347E+15,64170,1.53347E+15,1.53347E+15,15
22,245304,1408,998,646,11150,35863,122197,3,245301,22300,49424,122281,17,12310,38476,121817,14,344,360,44,1408,471,657,431710,1,2,18,492,998,28400,20,0,0,0,0,1.53347E+15,63984,1.53347E+15,1.53347E+15,15
23,245057,1408,998,646,11138,35820,121886,4,245053,22277,49365,122324,34,12317,38475,121820,14,332,360,44,1408,471,657,431710,1,2,17,492,998,28400,20,0,0,0,0,1.53347E+15,63978,1.53347E+15,1.53347E+15,15
24,244801,1408,998,646,11127,35787,121768,7,244794,22254,49297,122111,32,12303,38452,121741,15,332,360,44,1408,471,657,431887,1,2,17,491,998,28400,20,0,0,0,0,1.53347E+15,63900,1.53347E+15,1.53347E+15,15
25,245972,1408,998,646,11180,35955,122465,5,245967,22360,49562,122708,42,12350,38582,122157,18,332,360,44,1408,471,657,431887,1,2,17,491,998,28400,20,0,0,0,0,1.53347E+15,64193,1.53347E+15,1.53347E+15,15
26,244823,2816,1098,885,12241,37445,121814,5,244818,24481,51413,122214,16,13667,40523,121729,11,300,328,40,2816,515,798,638036,1,2,15,540,1098,28400,20,0,0,0,0,1.53347E+15,67004,1.53347E+15,1.53347E+15,15
27,245479,1408,998,646,11158,35900,122200,5,245474,22315,49463,122486,21,12327,38550,122043,16,344,360,44,1408,472,656,431386,1,2,18,493,998,28400,20,0,0,0,0,1.53347E+15,64075,1.53347E+15,1.53347E+15,15
28,245598,1408,998,646,11163,35896,122190,3,245595,22326,49491,122627,9,12340,38541,122032,11,332,360,44,1408,472,656,431628,1,2,17,492,998,28400,20,0,0,0,0,1.53347E+15,64110,1.53347E+15,1.53347E+15,15
29,246034,1408,998,646,11183,35982,122605,2,246032,22366,49613,122791,13,12342,38596,122189,6,344,360,44,1408,472,656,431628,1,2,18,492,998,28400,20,0,0,0,0,1.53347E+15,64206,1.53347E+15,1.53347E+15,15
30,244618,2816,1098,885,12230,37414,121820,6,244610,24461,51370,122001,16,13644,40458,121534,19,300,328,40,2816,516,798,637993,1,2,15,540,1098,28400,20,0,0,0,0,1.53347E+15,66939,1.53347E+15,1.53347E+15,15
31,244528,1408,998,646,11114,35755,121587,7,244521,22229,49253,122066,53,12294,38435,121684,18,332,360,44,1408,473,656,431358,1,2,17,493,998,28400,20,0,0,0,0,1.53347E+15,63853,1.53347E+15,1.53347E+15,15
32,243082,1408,998,646,11049,35511,120928,8,243060,22096,48930,121161,28,12215,38113,120688,31,320,360,45,1408,472,656,431605,1,2,16,492,998,28400,20,0,0,0,0,1.53347E+15,63422,1.53347E+15,1.53347E+15,15
33,243205,1408,998,646,11054,35557,120994,4,243191,22108,48988,121350,9,12221,38196,120931,23,320,360,45,1408,472,656,431605,1,2,16,492,998,28400,20,0,0,0,0,1.53347E+15,63486,1.53347E+15,1.53347E+15,15
34,244274,1408,998,646,11103,35713,121621,5,244269,22206,49226,121892,36,12265,38329,121353,15,320,360,45,1408,472,656,431386,1,2,16,493,998,28400,20,0,0,0,0,1.53347E+15,63770,1.53347E+15,1.53347E+15,15
35,246470,2816,1098,885,12972,38601,122758,5,246465,27385,54142,122973,77,13745,40737,122379,16,292,328,40,2816,540,809,655994,1,2,16,567,1098,28400,20,0,0,0,0,1.53347E+15,69120,1.53347E+15,1.53347E+15,15
36,246003,1408,998,646,11181,35935,122346,5,245998,22363,49536,122725,53,12365,38577,122159,15,332,360,44,1408,473,656,431269,1,2,17,494,998,28400,20,0,0,0,0,1.53347E+15,64192,1.53347E+15,1.53347E+15,15
37,244222,1408,469,812,34888,59278,121728,29,244222,61055,70321,122146,66,61110,85690,121702,518,168,104,12,1408,198,470,221276,1,1,7,223,469,28400,32,0,0,0,0,1.53347E+15,101769,1.53347E+15,1.53347E+15,15
38,462,0,0,0,32,33,101,2,462,66,35,117,10,74,26,111,37,256,140,15151,1408,686,712,507510,1,1,8,732,0,235,32,0,0,0,0,1.53347E+15,125,1.53347E+15,1.53347E+15,15
76540,100161661,10136,1932,4060,10000000,31600000,100000000,3,100000000,25000000,50000000,100000000,3,20000000,44700000,100000000,83,144,200,0,10136,996,2908,8458384,1,0,0,1086,1932,0,20,11984,0,11984,11984,100000000,0,100000000,100000000,1
76539,84367079,10136,2319,4414,8436707,26600000,84200000,1,84200000,16800000,37700000,84200000,1,35593,63912,131154,62,200,168,0,10136,993,2909,8463795,0,0,1,1083,2319,274,32,4,0,4,4,84200000,0,84200000,84200000,1
76537,84641241,8688,2319,3774,7694658,25500000,84500000,1,84500000,14100000,34500000,84500000,1,37385,66713,137103,191,232,168,0,8688,916,2467,6087709,0,0,1,992,2319,251,32,1012,0,1012,1012,84500000,0,84500000,84500000,1
76523,85161309,10136,2319,4414,7741937,25600000,85000000,2,85000000,14200000,34700000,85000000,2,38163,67111,138349,61,220,168,0,10136,918,2798,7831602,0,0,1,995,2319,251,20,2010,0,2010,2010,85000000,0,85000000,85000000,1
76520,2,0,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,251,32,0,0,0,0,0,0,0,0,1
76497,99905890,4344,1656,1757,6244118,24900000,99500000,1,99700000,11100000,33200000,99500000,1,70265,109255,228224,9,328,232,0,4344,678,1320,1744011,0,0,1,718,1656,251,32,960,0,960,960,99500000,0,99500000,99500000,1
76495,98795721,5792,1656,2120,8981429,29700000,98600000,5,98700000,24700000,49300000,98600000,5,16500000,40300000,98600000,45,144,232,0,5792,921,1714,2941064,1,0,0,997,1656,0,20,21048,0,21048,21048,98600000,0,98600000,98600000,1
76490,4,0,0,0,4,0,4,4,4,4,0,4,4,0,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,251,32,0,0,0,0,0,0,0,0,1
76486,85493078,5792,1932,2181,6576390,23700000,85300000,1,85400000,12200000,32300000,85300000,1,29878,59652,136119,47,264,200,0,5792,793,1622,2632041,0,0,1,849,1932,251,32,985,0,985,985,85300000,0,85300000,85300000,1
76485,3,0,0,0,3,0,3,3,3,3,0,3,3,0,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,251,32,0,0,0,0,0,0,0,0,1
76471,117504201,4344,1656,1760,9038784,32500000,117000000,7,117000000,19600000,47800000,117000000,7,19600000,47800000,117000000,47,196,232,0,4344,817,1414,1999469,1,0,0,875,1656,0,20,13019,0,13019,13019,117000000,0,117000000,117000000,1
76468,2,0,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,251,32,0,0,0,0,0,0,0,0,1
76464,1002,0,0,0,1002,0,1002,1002,1002,1002,0,1002,1002,0,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,274,32,0,0,0,0,0,0,0,0,1
76439,86864134,7240,1932,3126,7896739,26100000,86700000,24,86700000,17300000,38800000,86700000,1981,17400000,38700000,86700000,85,164,200,0,7240,920,2243,5032293,1,0,0,997,1932,0,20,7991,0,7991,7991,86700000,0,86700000,86700000,1
76427,85192159,7240,1932,2695,7744741,25600000,85000000,3,85100000,17000000,38000000,85000000,3,31105,58795,135145,74,200,200,0,7240,917,1998,3992084,0,0,1,994,1932,274,32,981,0,981,981,85000000,0,85000000,85000000,1
76423,97893203,5792,1932,2181,8157766,28200000,97900000,2,97900000,16300000,40000000,97900000,182,6283,8631,17904,46,232,200,0,5792,854,1666,2777408,0,0,1,920,1932,274,32,754,0,754,754,97900000,0,97900000,97900000,1
76422,69112631,4344,1932,1754,6282966,20800000,69000000,1,69000000,13800000,30800000,69000000,1,29695,60225,137092,49,200,200,0,4344,919,1498,2245665,0,0,1,995,1932,251,32,5,0,5,5,69000000,0,69000000,69000000,1
76415,193,0,0,0,193,0,193,193,193,193,0,193,193,0,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,251,32,0,0,0,0,0,0,0,0,1
76412,99183722,4344,1932,1754,7629517,27500000,99100000,1,99200000,14200000,37500000,99100000,1,6864,15113,33899,47,264,200,0,4344,798,1424,2028076,0,0,1,855,1932,251,32,1007,0,1007,1007,99100000,0,99100000,99100000,1
76400,3,0,0,0,3,0,3,3,3,3,0,3,3,0,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,274,32,0,0,0,0,0,0,0,0,1
76395,100449768,4344,1656,1757,8370814,29000000,100000000,1,100000000,20100000,44900000,100000000,1,24589,54852,136195,2,200,232,0,4344,852,1459,2128899,0,0,1,918,1656,274,32,4,0,4,4,100000000,0,100000000,100000000,1
76386,1008,0,0,0,252,496,996,2,1008,252,496,996,2,0,0,0,0,148,0,0,6,1,2,6,0,0,1,1,0,274,20,0,0,0,0,0,0,0,0,1
76380,10,0,0,0,10,0,10,10,10,10,0,10,10,0,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,251,32,0,0,0,0,0,0,0,0,1
76583,102453639,4344,1932,1977,6403352,25100000,101000000,0,102000000,10200000,31800000,101000000,0,358450,736594,1672886,47,360,200,0,4344,742,1386,1921484,0,0,1,786,1932,251,32,3,0,3,3,101000000,0,101000000,101000000,1
76172,86202507,4344,1656,1547,6157321,23000000,86000000,1,86000000,12300000,32500000,86000000,1,33311,70577,176168,47,264,232,0,4344,750,1284,1649052,0,0,1,800,1656,274,32,977,0,977,977,86000000,0,86000000,86000000,1
76151,86129983,5792,1932,2365,6625383,23600000,85100000,2,86100000,12300000,32100000,85100000,98,259,423,1007,2,272,200,0,5792,796,1711,2927710,0,0,1,853,1932,251,32,603,0,603,603,85100000,0,85100000,85100000,1
75971,116425192,5792,1932,2181,8955784,27800000,100000000,2,116000000,16600000,37400000,100000000,2,4082,5457,10061,45,260,200,0,5792,796,1621,2627943,0,0,1,853,1932,251,20,999,0,999,999,58200000,59600000,100000000,16000000,1
75969,98220810,5792,1656,2119,8185067,28300000,98100000,1,98100000,19600000,43900000,98100000,1,16400000,40000000,98100000,75,164,232,0,5792,856,1664,2771361,1,0,0,922,1656,0,20,17006,0,17006,17006,98100000,0,98100000,98100000,1
75967,99638921,5792,1449,1895,7117065,26500000,99300000,5,99500000,16600000,40500000,99300000,5,14200000,37500000,99300000,45,196,264,0,5792,769,1477,2181980,1,0,0,821,1449,0,20,12014,0,12014,12014,99300000,0,99300000,99300000,1
75958,3,0,0,0,3,0,3,3,3,3,0,3,3,0,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,274,32,0,0,0,0,0,0,0,0,1
75951,100917640,5792,1932,2181,8409803,29100000,101000000,0,101000000,16800000,41100000,101000000,0,30069,60012,136949,45,220,200,0,5792,849,1668,2782664,0,0,1,914,1932,274,20,976,0,976,976,101000000,0,101000000,101000000,1
75950,98221675,5792,1656,2429,7555513,27200000,98200000,1,98200000,16400000,40100000,98200000,1,16400000,40100000,98200000,9,184,232,0,5792,795,1797,3229633,1,0,0,852,1656,0,20,13011,0,13011,13011,98200000,0,98200000,98200000,1
75945,99548887,2896,1449,1340,7110634,26300000,98400000,0,99400000,16600000,40100000,98400000,0,14200000,37600000,99400000,47,204,264,0,2896,745,1171,1372842,1,0,0,794,1449,0,20,12054,0,12054,12054,98400000,0,98400000,98400000,1
75944,99141598,4344,1656,1947,5831858,24000000,99100000,1,99100000,9914108,31300000,99100000,1,508,1025,2596,3,360,232,0,4344,628,1385,1920989,0,0,1,663,1656,251,32,9996,0,9996,9996,99100000,0,99100000,99100000,1
75941,100101700,5792,1932,2181,8341808,28900000,100000000,0,100000000,16700000,40800000,100000000,0,29691,60291,137216,44,232,200,0,5792,849,1668,2782509,0,0,1,915,1932,251,32,5,0,5,5,100000000,0,100000000,100000000,1
75933,3,0,0,0,3,0,3,3,3,3,0,3,3,0,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,274,32,0,0,0,0,0,0,0,0,1
75928,99649678,4344,1656,1760,9059061,30000000,99600000,1,99600000,24900000,49800000,99600000,5,16600000,40700000,99600000,49,144,232,0,4344,917,1498,2246619,1,0,0,994,1656,0,20,9985,0,9985,9985,99600000,0,99600000,99600000,1
75925,85157316,8688,2319,3774,7741574,25600000,85000000,1,85000000,14200000,34700000,85000000,1,37663,65974,136133,157,220,168,0,8688,917,2467,6086199,0,0,1,993,2319,251,20,2009,0,2009,2009,85000000,0,85000000,85000000,1
75924,3,0,0,0,3,0,3,3,3,3,0,3,3,0,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,251,32,0,0,0,0,0,0,0,0,1
75923,85040311,7240,1932,3126,8504031,26800000,84900000,3,84900000,21200000,42400000,84900000,5,17000000,37900000,84900000,189,144,200,0,7240,994,2326,5410557,1,0,0,1085,1932,0,20,10017,0,10017,10017,84900000,0,84900000,84900000,1
75922,100779896,4344,1932,1754,7752299,27800000,100000000,4,101000000,14400000,37900000,100000000,4,111526,183953,423967,16,264,200,0,4344,834,1405,1974338,0,0,1,894,1932,251,32,1000,0,1000,1000,100000000,0,100000000,100000000,1
75918,84534242,5792,1932,2179,7684931,25400000,84400000,3,84400000,16900000,37700000,84400000,3,29722,58163,133126,86,200,200,0,5792,915,1716,2946821,0,0,1,991,1932,274,32,989,0,989,989,84400000,0,84400000,84400000,1
75913,119166513,0,0,0,11900000,28000000,86600000,1,119000000,14900000,31000000,86600000,1,31600000,0,31600000,31600000,292,80,0,6,0,1,3,0,0,1,0,0,274,20,499633,703760,997267,2000,59100000,38900000,86600000,31600000,1
75910,99313649,5792,1656,2120,9028513,29900000,99300000,2,99300000,24800000,49600000,99300000,2,16600000,40500000,99300000,46,144,232,0,5792,920,1715,2941251,1,0,0,997,1656,0,20,13994,0,13994,13994,99300000,0,99300000,99300000,1
75908,83358231,4344,1932,1754,7578021,25100000,83200000,1,83200000,16600000,37200000,83200000,1,26900,53005,121189,45,200,200,0,4344,917,1499,2247875,0,0,1,993,1932,274,32,1003,0,1003,1003,83200000,0,83200000,83200000,1
75905,4,0,0,0,2,1,3,1,4,2,1,3,1,0,0,0,0,96,0,0,0,0,0,0,0,0,1,0,0,274,32,0,0,0,0,0,0,0,0,1
75901,100373862,2896,1656,1302,7169561,26800000,100000000,1,100000000,14300000,37900000,100000000,1,25931,57579,143060,38,264,232,0,2896,745,1172,1373626,0,0,1,795,1656,251,32,973,0,973,973,100000000,0,100000000,100000000,1
75857,99505919,4344,1449,1729,7654301,27500000,99300000,2,99300000,19900000,44400000,99300000,2,14200000,37500000,99300000,49,164,264,0,4344,798,1421,2021784,1,0,0,855,1449,0,20,11027,0,11027,11027,99300000,0,99300000,99300000,1
75849,99601758,4344,1932,1754,8300146,28700000,99600000,1,99600000,16600000,40700000,99600000,1,4709,6427,13256,33,232,200,0,4344,856,1459,2130363,0,0,1,922,1932,251,32,5,0,5,5,99600000,0,99600000,99600000,1
75975,4,0,0,0,4,0,4,4,4,4,0,4,4,0,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,251,32,0,0,0,0,0,0,0,0,1
76153,1976,0,0,0,395,537,986,1,1976,395,537,986,1,0,0,0,0,192,0,0,0,0,0,0,0,0,1,0,0,274,32,0,0,0,0,0,0,0,0,1
75979,116251235,5792,1932,2181,7750082,25900000,100000000,0,116000000,12900000,33100000,100000000,0,29495,59750,136036,46,336,200,0,5792,699,1540,2372646,0,0,1,743,1932,251,32,1993,0,1993,1993,58100000,59400000,100000000,16000000,1
75988,4,0,0,0,4,0,4,4,4,4,0,4,4,0,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,251,32,0,0,0,0,0,0,0,0,1
76146,83054424,8688,2319,3776,9228269,27600000,82900000,5,82900000,20700000,41400000,82900000,4034,20800000,41400000,82900000,190,144,168,0,8688,1089,2664,7101084,1,0,0,1198,2319,0,20,12971,0,12971,12971,82900000,0,82900000,82900000,1
76139,98641459,5792,1656,2429,8220121,28500000,98600000,1,98600000,19700000,44100000,98600000,1,16400000,40300000,98600000,47,164,232,0,5792,851,1851,3427224,1,0,0,916,1656,0,20,12984,0,12984,12984,98600000,0,98600000,98600000,1
76135,84906744,7240,1932,2845,7075562,24500000,84800000,0,84800000,14100000,34600000,84800000,0,30212,59767,136586,69,232,200,0,7240,851,2016,4065825,0,0,1,917,1932,274,32,6,0,6,6,84800000,0,84800000,84800000,1
76117,84800336,5792,1932,2181,6523102,23500000,84600000,1,84700000,12100000,32000000,84600000,1,30128,60228,137403,13,264,200,0,5792,797,1621,2628056,0,0,1,853,1932,274,32,5989,0,5989,5989,84600000,0,84600000,84600000,1
76115,4,0,0,0,4,0,4,4,4,4,0,4,4,0,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,251,32,0,0,0,0,0,0,0,0,1
76112,34531484,4344,1932,1754,2466534,9185106,34400000,1,34400000,4299378,12200000,34400000,1,30095,59592,136146,19,296,200,0,4344,743,1391,1936343,0,0,1,793,1932,251,32,2016,0,2016,2016,34400000,0,34400000,34400000,1
76107,99735884,4344,1656,1547,6233492,24800000,99400000,1,99600000,11100000,33100000,99400000,1,59437,95846,221141,47,316,232,0,4344,676,1224,1500163,0,0,1,716,1656,251,20,1013,0,1013,1013,99400000,0,99400000,99400000,1
76106,98349797,4344,1656,1760,8195816,28400000,98300000,1,98300000,19700000,43900000,98300000,1,16400000,40100000,98300000,47,164,232,0,4344,854,1459,2131368,1,0,0,919,1656,0,20,16011,0,16011,16011,98300000,0,98300000,98300000,1
76103,85465111,5792,1656,2120,7769555,25700000,85300000,5,85300000,21300000,42600000,85300000,5,14200000,34800000,85300000,47,144,232,0,5792,921,1714,2940414,1,0,0,998,1656,0,20,12037,0,12037,12037,85300000,0,85300000,85300000,1
76100,97916538,7240,2319,3335,8159711,28300000,97900000,1,97900000,14000000,37000000,97900000,1,476,497,916,2,264,168,0,7240,855,2171,4714094,0,0,1,921,2319,274,32,5,0,5,5,97900000,0,97900000,97900000,1
76094,4483,0,0,0,896,1470,3519,82,4483,896,1470,3519,82,0,0,0,0,192,0,0,0,0,0,0,0,0,1,0,0,251,32,0,0,0,0,0,0,0,0,1
76066,224,0,0,0,224,0,224,224,224,224,0,224,224,0,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,251,32,0,0,0,0,0,0,0,0,1
76059,9986,0,0,0,4993,7030,9964,22,9986,9986,0,9986,9986,0,0,0,0,40,32,100,6,4,3,9,1,0,0,6,0,0,20,0,0,0,0,0,0,0,0,1
76056,2,0,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,251,32,0,0,0,0,0,0,0,0,1
76051,994,0,0,0,994,0,994,994,994,994,0,994,994,0,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,274,32,0,0,0,0,0,0,0,0,1
76044,97352952,5792,1932,2179,6953782,26000000,97300000,0,97300000,12200000,34400000,97300000,0,4130,5553,11239,52,296,200,0,5792,743,1579,2493399,0,0,1,793,1932,251,32,968,0,968,968,97300000,0,97300000,97300000,1
76026,98463086,11584,2319,5179,10900000,32800000,98400000,47,98500000,24600000,49200000,98400000,997,24600000,49200000,98500000,373,144,168,0,11584,1084,3483,12100000,1,0,0,1192,2319,0,20,13021,0,13021,13021,98400000,0,98400000,98400000,1
76023,2,0,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,274,32,0,0,0,0,0,0,0,0,1
76019,84081405,4344,1656,1757,6005814,22400000,83900000,1,83900000,12000000,31700000,83900000,1,23759,52835,131255,48,264,232,0,4344,745,1389,1930404,0,0,1,795,1656,274,32,1005,0,1005,1005,83900000,0,83900000,83900000,1
76015,85808081,7240,2319,3331,6600621,23800000,85700000,1,85700000,10700000,30300000,85700000,1,36353,62955,130199,65,296,168,0,7240,798,2102,4419638,0,0,1,855,2319,251,32,2021,0,2021,2021,85700000,0,85700000,85700000,1
76011,85845484,5792,1932,2534,7153790,24500000,84800000,1,85800000,14300000,34600000,84800000,1,880,1729,3972,47,240,200,0,5792,851,1849,3421172,0,0,1,916,1932,274,32,4,0,4,4,84800000,0,84800000,84800000,1
76009,2,0,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,251,32,0,0,0,0,0,0,0,0,1
76005,150498,7240,1932,2845,18812,48347,138104,3,12016,6008,7075,11011,1005,30088,60604,138104,3,104,200,39,7240,1195,2327,5416148,0,1,0,1327,1932,29200,32,0,0,0,0,0,0,0,0,1
75980,85014114,8688,1932,3506,7728555,25600000,84900000,1,84900000,17000000,37900000,84900000,1,17000000,37900000,84900000,185,164,200,0,8688,917,2466,6085672,1,0,0,993,1932,0,20,5005,0,5005,5005,84900000,0,84900000,84900000,1
75842,82799296,10136,2319,4414,6899941,23900000,82600000,1,82700000,11800000,31200000,82600000,1,38650,68148,140399,1,264,168,0,10136,854,2699,7288787,0,0,1,919,2319,251,32,1003,0,1003,1003,82600000,0,82600000,82600000,1
76585,98701139,8699,1932,3511,8225094,28500000,98700000,3,98700000,16400000,40300000,98700000,4,19700000,44100000,98700000,3,184,200,0,8699,853,2385,5689537,1,0,0,919,1932,0,20,17028,0,17028,17028,98700000,0,98700000,98700000,1
76606,5,0,0,0,5,0,5,5,5,5,0,5,5,0,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,274,32,0,0,0,0,0,0,0,0,1
77075,98402958,4344,1932,1754,7569458,26900000,97300000,5,98300000,14000000,36700000,97300000,5,30092,59568,136100,45,272,200,0,4344,796,1424,2029248,0,0,1,853,1932,251,32,797,0,797,797,97300000,0,97300000,97300000,1
