,Flow Duration,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Std,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Bwd Packets/s,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Avg Bwd Segment Size,Init_Win_bytes_forward,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
3044,46,6,6,0,46,0,46,46,0,0,0,0,0,0,0,0,0,40,20,21739,6,2,3,12,0,1,0,3,6,29200,40,0,0,0,0,0,0,0,0,2
81055,76,6,6,0,76,0,76,76,0,0,0,0,0,0,0,0,0,24,20,13157,6,3,2,5,0,1,0,5,6,1024,24,0,0,0,0,0,0,0,0,2
18771,43,6,6,0,43,0,43,43,0,0,0,0,0,0,0,0,0,40,20,23255,6,2,3,12,0,1,0,3,6,29200,40,0,0,0,0,0,0,0,0,2
39254,25,6,6,0,25,0,25,25,0,0,0,0,0,0,0,0,0,40,20,40000,6,2,3,12,0,1,0,3,6,29200,40,0,0,0,0,0,0,0,0,2
81078,94,6,6,0,94,0,94,94,0,0,0,0,0,0,0,0,0,24,20,10638,6,3,2,5,0,1,0,5,6,1024,24,0,0,0,0,0,0,0,0,2
39167,121,6,6,0,121,0,121,121,0,0,0,0,0,0,0,0,0,24,20,8264,6,3,2,5,0,1,0,5,6,1024,24,0,0,0,0,0,0,0,0,2
39166,14,6,6,0,14,0,14,14,0,0,0,0,0,0,0,0,0,24,20,71428,6,3,2,5,0,1,0,5,6,1024,24,0,0,0,0,0,0,0,0,2
18812,42,6,6,0,42,0,42,42,0,0,0,0,0,0,0,0,0,24,20,23809,6,3,2,5,0,1,0,5,6,1024,24,0,0,0,0,0,0,0,0,2
10234,77,6,6,0,77,0,77,77,0,0,0,0,0,0,0,0,0,40,20,12987,6,2,3,12,0,1,0,3,6,29200,40,0,0,0,0,0,0,0,0,2
10235,45,6,6,0,45,0,45,45,0,0,0,0,0,0,0,0,0,40,20,22222,6,2,3,12,0,1,0,3,6,29200,40,0,0,0,0,0,0,0,0,2
18831,74,6,6,0,74,0,74,74,0,0,0,0,0,0,0,0,0,24,20,13513,6,3,2,5,0,1,0,5,6,1024,24,0,0,0,0,0,0,0,0,2
39109,42,6,6,0,42,0,42,42,0,0,0,0,0,0,0,0,0,40,20,23809,6,2,3,12,0,1,0,3,6,29200,40,0,0,0,0,0,0,0,0,2
69111,24,6,6,0,24,0,24,24,0,0,0,0,0,0,0,0,0,24,20,41666,6,3,2,5,0,1,0,5,6,1024,24,0,0,0,0,0,0,0,0,2
39117,76,6,6,0,76,0,76,76,0,0,0,0,0,0,0,0,0,24,20,13157,6,3,2,5,0,1,0,5,6,1024,24,0,0,0,0,0,0,0,0,2
81139,44,6,6,0,44,0,44,44,0,0,0,0,0,0,0,0,0,40,20,22727,6,2,3,12,0,1,0,3,6,29200,40,0,0,0,0,0,0,0,0,2
18828,45,6,6,0,45,0,45,45,0,0,0,0,0,0,0,0,0,40,20,22222,6,2,3,12,0,1,0,3,6,29200,40,0,0,0,0,0,0,0,0,2
81137,43,6,6,0,43,0,43,43,0,0,0,0,0,0,0,0,0,24,20,23255,6,3,2,5,0,1,0,5,6,1024,24,0,0,0,0,0,0,0,0,2
61820,50,6,6,0,50,0,50,50,0,0,0,0,0,0,0,0,0,24,20,20000,6,3,2,5,0,1,0,5,6,1024,24,0,0,0,0,0,0,0,0,2
39126,98,6,6,0,98,0,98,98,0,0,0,0,0,0,0,0,0,24,20,10204,6,3,2,5,0,1,0,5,6,1024,24,0,0,0,0,0,0,0,0,2
81134,64,6,6,0,64,0,64,64,0,0,0,0,0,0,0,0,0,40,20,15625,6,2,3,12,0,1,0,3,6,29200,40,0,0,0,0,0,0,0,0,2
61819,42,6,6,0,42,0,42,42,0,0,0,0,0,0,0,0,0,24,20,23809,6,3,2,5,0,1,0,5,6,1024,24,0,0,0,0,0,0,0,0,2
18823,43,6,6,0,43,0,43,43,0,0,0,0,0,0,0,0,0,24,20,23255,6,3,2,5,0,1,0,5,6,1024,24,0,0,0,0,0,0,0,0,2
81130,24,6,6,0,24,0,24,24,0,0,0,0,0,0,0,0,0,24,20,41666,6,3,2,5,0,1,0,5,6,1024,24,0,0,0,0,0,0,0,0,2
81125,51,6,6,0,51,0,51,51,0,0,0,0,0,0,0,0,0,40,20,19607,6,2,3,12,0,1,0,3,6,29200,40,0,0,0,0,0,0,0,0,2
81124,82,6,6,0,82,0,82,82,0,0,0,0,0,0,0,0,0,40,20,12195,6,2,3,12,0,1,0,3,6,29200,40,0,0,0,0,0,0,0,0,2
39160,52,6,6,0,52,0,52,52,0,0,0,0,0,0,0,0,0,24,20,19230,6,3,2,5,0,1,0,5,6,1024,24,0,0,0,0,0,0,0,0,2
61811,11,6,6,0,11,0,11,11,0,0,0,0,0,0,0,0,0,24,20,90909,6,3,2,5,0,1,0,5,6,1024,24,0,0,0,0,0,0,0,0,2
10239,48,6,6,0,48,0,48,48,0,0,0,0,0,0,0,0,0,40,20,20833,6,2,3,12,0,1,0,3,6,29200,40,0,0,0,0,0,0,0,0,2
81110,62,6,6,0,62,0,62,62,0,0,0,0,0,0,0,0,0,40,20,16129,6,2,3,12,0,1,0,3,6,29200,40,0,0,0,0,0,0,0,0,2
18814,45,6,6,0,45,0,45,45,0,0,0,0,0,0,0,0,0,40,20,22222,6,2,3,12,0,1,0,3,6,29200,40,0,0,0,0,0,0,0,0,2
81112,17,6,6,0,17,0,17,17,0,0,0,0,0,0,0,0,0,40,20,58823,6,2,3,12,0,1,0,3,6,29200,40,0,0,0,0,0,0,0,0,2
69125,24,6,6,0,24,0,24,24,0,0,0,0,0,0,0,0,0,24,20,41666,6,3,2,5,0,1,0,5,6,1024,24,0,0,0,0,0,0,0,0,2
10238,72,6,6,0,72,0,72,72,0,0,0,0,0,0,0,0,0,40,20,13888,6,2,3,12,0,1,0,3,6,29200,40,0,0,0,0,0,0,0,0,2
18819,79,6,6,0,79,0,79,79,0,0,0,0,0,0,0,0,0,24,20,12658,6,3,2,5,0,1,0,5,6,1024,24,0,0,0,0,0,0,0,0,2
39144,75,6,6,0,75,0,75,75,0,0,0,0,0,0,0,0,0,24,20,13333,6,3,2,5,0,1,0,5,6,1024,24,0,0,0,0,0,0,0,0,2
39143,55,6,6,0,55,0,55,55,0,0,0,0,0,0,0,0,0,40,20,18181,6,2,3,12,0,1,0,3,6,29200,40,0,0,0,0,0,0,0,0,2
39142,47,6,6,0,47,0,47,47,0,0,0,0,0,0,0,0,0,24,20,21276,6,3,2,5,0,1,0,5,6,1024,24,0,0,0,0,0,0,0,0,2
