,Flow Duration,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Std,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Bwd Packets/s,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Avg Bwd Segment Size,Init_Win_bytes_forward,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10,156873,0,0,0,26145,28439,79520,610,156873,26145,28439,79520,610,0,0,0,0,152,0,0,281,77,114,13126,0,3,6,88,0,8192,20,0,0,0,0,1.47495E+15,50037,1.47495E+15,1.47495E+15,15
11,3347042,0,0,0,836760,1446907,3003412,1061,3347042,836760,1446907,3003412,1061,0,0,0,0,124,0,0,40,10,16,280,0,2,3,12,0,8192,20,0,0,0,0,1.47495E+15,1761498,1.47495E+15,1.47495E+15,15
12,36872575,0,0,0,36872575,0,36872575,36872575,36872575,36872575,0,36872575,36872575,0,0,0,0,16,0,0,48,41,11,133,0,0,0,62,0,0,8,0,0,0,0,36872575,0,36872575,36872575,15
13,9014864,0,0,0,4507432,2110725,5999940,3014924,9014864,4507432,2110725,5999940,3014924,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,8192,28,0,0,0,0,1.47495E+15,0,1.47495E+15,1.47495E+15,15
14,91803,0,0,0,15300,12557,33690,533,91803,15300,12557,33690,533,0,0,0,0,152,0,0,294,78,117,13866,0,3,6,90,0,8192,20,0,0,0,0,1.47495E+15,31426,1.47495E+15,1.47495E+15,15
15,7125274,0,0,0,791697,2318337,6973706,3,7125274,791697,2318337,6973706,3,0,0,0,0,212,0,0,190,45,72,5319,1,4,9,49,0,8192,20,0,0,0,0,1.47495E+15,2642813,1.47495E+15,1.47495E+15,15
16,60082783,0,0,0,7510347,21195256,59965906,115,60082783,7510347,21195256,59965906,115,0,0,0,0,240,0,0,213,21,67,4536,1,1,8,23,0,8192,20,0,0,0,0,1.26424E+15,5.57477E+14,1.47495E+15,59942565,15
17,60089340,0,0,0,12017868,26818474,59992191,170,60089340,12017868,26818474,59992191,170,0,0,0,0,144,0,0,195,27,73,5432,1,1,5,32,0,8192,20,0,0,0,0,1.10621E+15,7.37473E+14,1.47495E+15,59991363,15
18,60089211,0,0,0,12017842,26818269,59991798,203,60089211,12017842,26818269,59991798,203,0,0,0,0,144,0,0,197,28,74,5544,1,1,5,32,0,8192,20,0,0,0,0,1.10621E+15,7.37473E+14,1.47495E+15,59989988,15
19,60089455,0,0,0,12017891,26815462,59986825,169,60089455,12017891,26815462,59986825,169,0,0,0,0,144,0,0,198,28,74,5600,1,1,5,33,0,8192,20,0,0,0,0,1.10621E+15,7.37473E+14,1.47495E+15,59986372,15
20,422,0,0,0,422,0,422,422,422,422,0,422,422,0,0,0,0,40,0,0,1973,1315,1139,1297576,1,1,2,1973,0,258,20,0,0,0,0,0,0,0,0,15
21,261,0,0,0,261,0,261,261,261,261,0,261,261,0,0,0,0,40,0,0,549,366,316,100467,1,1,2,549,0,251,20,0,0,0,0,0,0,0,0,15
22,19995878,0,0,0,9997939,13978785,19882433,113445,19995878,9997939,13978785,19882433,113445,0,0,0,0,72,0,0,0,0,0,0,1,0,2,0,0,8192,20,0,0,0,0,19768988,0,19768988,19768988,15
23,40034107,0,0,0,40034107,0,40034107,40034107,40034107,40034107,0,40034107,40034107,0,0,0,0,40,0,0,897,897,0,0,0,2,2,1345,0,32703,20,0,0,0,0,40034107,0,40034107,40034107,15
24,143476,0,0,0,13043,14009,38333,3,143476,13043,14009,38333,3,0,0,0,0,276,0,0,325,61,108,11691,1,4,11,66,0,8192,20,0,0,0,0,1.47495E+15,38516,1.47495E+15,1.47495E+15,15
88622,70242093,5755,2320,2411,5853507,17700000,61600000,1,70100000,10000000,22900000,61600000,1,40985,59243,125728,62,172,112,0,5755,833,1764,3112107,0,0,1,897,2320,256,20,998,0,998,998,35000000,37500000,61600000,8517788,15
4455,3934917,0,0,0,1311639,2271821,3934913,1,3934917,1311639,2271821,3934913,1,0,0,0,0,80,0,0,6,6,0,0,0,0,1,7,0,256,20,0,0,0,0,0,0,0,0,3
46561,132676,11595,2901,5795,22112,53796,131924,6,657,328,410,619,38,44201,75971,131924,6,72,92,30,11595,1454,4097,16800000,0,1,0,1661,2901,8192,20,0,0,0,0,0,0,0,0,3
29987,883415,5840,2321,3173,126202,333466,882434,4,779,389,464,718,61,220832,441067,882434,4,72,112,5,5840,1292,2554,6523729,0,1,0,1454,2321,8192,20,0,0,0,0,0,0,0,0,3
16007,433865,8760,2900,4128,72310,173397,426216,104,7338,3669,4583,6910,428,144587,243924,426216,190,72,92,9,8760,1453,3113,9696700,0,1,0,1661,2900,8192,20,0,0,0,0,0,0,0,0,3
86046,2010930,0,0,0,502732,1004801,2009935,1,2010930,502732,1004801,2009935,1,0,0,0,0,100,0,0,6,6,0,0,0,0,1,7,0,256,20,0,0,0,0,0,0,0,0,3
46582,1206434,4380,1933,1757,150804,423601,1199152,7,6127,3063,4056,5932,195,241285,535469,1199152,13,72,132,4,4380,1162,1645,2706820,0,1,0,1291,1933,8192,20,0,0,0,0,0,0,0,0,3
22328,9754551,0,0,0,4877275,6896210,9753633,918,9754551,4877275,6896210,9753633,918,0,0,0,0,60,0,0,6,6,0,0,0,0,1,8,0,256,20,918,0,918,918,9753633,0,9753633,9753633,3
70440,870082,0,0,0,217520,433043,867085,3,870082,217520,433043,867085,3,0,0,0,0,100,0,0,6,6,0,0,0,0,1,7,0,256,20,0,0,0,0,0,0,0,0,3
1165,720594,5755,1934,2529,90074,253237,716803,50,2883,1441,1525,2520,363,144096,320154,716803,50,72,132,8,5755,1163,2131,4544873,0,1,0,1292,1934,8192,20,0,0,0,0,0,0,0,0,3
29981,93652888,5840,1934,2558,7204068,22900000,83000000,1,92400000,13200000,31000000,83000000,1,248798,555760,1242973,2,172,132,0,5840,777,1814,3293117,0,0,1,833,1934,256,20,970,0,970,970,46200000,52000000,83000000,9414782,3
59294,279937,7215,2321,3327,39991,105298,278786,4,883,441,417,737,146,69973,139209,278786,4,72,112,17,7215,1292,2650,7025604,0,1,0,1454,2321,8192,20,0,0,0,0,0,0,0,0,3
46591,498171,5840,2321,3173,71167,187819,497101,3,832,416,192,552,280,124531,248379,497101,3,72,112,10,5840,1292,2554,6523729,0,1,0,1454,2321,8192,20,0,0,0,0,0,0,0,0,3
11201,976770,10135,2321,4413,139538,368600,975445,3,1051,525,738,1048,3,244161,487522,975445,5,72,112,5,10135,1292,3350,11200000,0,1,0,1454,2321,8192,20,0,0,0,0,0,0,0,0,3
76289,7952413,11595,2901,5795,722946,1880804,6170960,1,7919849,1131407,2315271,6171047,1,11141,18339,32309,6,172,92,0,11595,897,3214,10300000,0,0,1,972,2901,256,20,1748028,0,1748028,1748028,6170960,0,6170960,6170960,3
47276,797895,5840,2321,3173,113985,301102,796821,1,872,436,615,871,1,199457,398242,796821,3,72,112,6,5840,1292,2554,6523729,0,1,0,1454,2321,8192,20,0,0,0,0,0,0,0,0,3
66382,8620803,0,0,0,2873601,4976339,8619783,3,8620803,2873601,4976339,8619783,3,0,0,0,0,80,0,0,6,6,0,0,0,0,1,7,0,256,20,1020,0,1020,1020,8619783,0,8619783,8619783,3
11387,70864545,4380,1933,1757,5451118,17600000,63700000,1,70900000,10100000,23800000,63700000,1,6498,8979,19166,18,172,132,0,4380,777,1434,2057995,0,0,1,833,1933,256,20,5,0,5,5,35400000,40000000,63700000,7164845,3
72924,493448,5840,1934,2538,61681,174017,492351,3,747,373,164,490,257,98688,220064,492351,3,72,132,12,5840,1163,2138,4572451,0,1,0,1292,1934,8192,20,0,0,0,0,0,0,0,0,3
999,2083202,0,0,0,694400,1202144,2082517,268,2083202,694400,1202144,2082517,268,0,0,0,0,80,0,0,6,6,0,0,0,0,1,7,0,256,20,0,0,0,0,0,0,0,0,3
47967,36467,4380,1933,1757,4558,12254,34880,14,35031,17515,24750,35017,14,7266,15554,35086,17,72,132,164,4380,1162,1645,2706820,0,1,0,1291,1933,8192,20,0,0,0,0,0,0,0,0,3
8182,5899839,0,0,0,1966613,3404552,5897852,249,5899839,1966613,3404552,5897852,249,0,0,0,0,80,0,0,6,6,0,0,0,0,1,7,0,256,20,1987,0,1987,1987,5897852,0,5897852,5897852,3
47972,1827976,0,0,0,456994,911322,1823976,3,1827976,456994,911322,1823976,3,0,0,0,0,100,0,0,6,6,0,0,0,0,1,7,0,256,20,0,0,0,0,0,0,0,0,3
12930,11184,0,0,0,3728,6455,11182,1,11184,3728,6455,11182,1,0,0,0,0,80,0,0,6,6,0,0,0,0,1,7,0,256,20,0,0,0,0,0,0,0,0,3
47974,82478112,4380,1933,1757,6344470,22300000,80600000,1,80700000,11500000,30500000,80600000,1,364455,809826,1813102,15,172,132,0,4380,777,1434,2057995,0,0,1,833,1933,256,20,22069,0,22069,22069,80600000,0,80600000,80600000,3
86516,8032833,0,0,0,2677611,4636048,8030859,3,8032833,2677611,4636048,8030859,3,0,0,0,0,80,0,0,6,6,0,0,0,0,1,7,0,256,20,1974,0,1974,1974,8030859,0,8030859,8030859,3
76478,7487482,0,0,0,1497496,3347513,7485711,272,7487482,1497496,3347513,7485711,272,0,0,0,0,120,0,0,6,6,0,0,0,0,1,7,0,256,20,1771,0,1771,1771,7485711,0,7485711,7485711,3
76477,10036792,0,0,0,2509198,5015712,10000000,4,10000000,2509198,5015712,10000000,4,0,0,0,0,100,0,0,6,6,0,0,0,0,1,7,0,256,20,4026,0,4026,4026,10000000,0,10000000,10000000,3
58830,1021418,5840,1933,2189,127677,356115,1008964,17,12004,6002,7837,11544,460,204280,449862,1008964,45,72,132,5,5840,1162,1911,3654198,0,1,0,1291,1933,8192,20,0,0,0,0,0,0,0,0,3
29163,8027828,0,0,0,2006957,4013246,8026827,1,8027828,2006957,4013246,8026827,1,0,0,0,0,100,0,0,6,6,0,0,0,0,1,7,0,256,20,1001,0,1001,1001,8026827,0,8026827,8026827,3
86517,443443,5840,2321,3173,63349,167284,442714,4,524,262,299,474,50,110848,221243,442714,4,72,112,11,5840,1292,2554,6523729,0,1,0,1454,2321,8192,20,0,0,0,0,0,0,0,0,3
4719,23657,8675,2321,3769,3379,8406,22437,4,876,438,492,786,90,5894,11036,22437,4,72,112,211,8675,1292,2931,8593279,0,1,0,1454,2321,8192,20,0,0,0,0,0,0,0,0,3
15473,82644721,7215,2321,3327,6887060,21700000,75600000,3,82500000,11800000,28300000,75600000,97,24354,48026,96392,3,172,112,0,7215,833,2175,4731941,0,0,1,897,2321,256,20,722,0,722,722,41300000,48500000,75600000,6950539,3
993,530267,7300,2320,3022,75752,180956,484378,56,45440,22720,31473,44975,465,132552,235519,484378,178,72,112,9,7300,1291,2460,6054813,0,1,0,1453,2320,8192,20,0,0,0,0,0,0,0,0,3
70713,3841127,0,0,0,1280375,2217112,3840477,287,3841127,1280375,2217112,3840477,287,0,0,0,0,80,0,0,6,6,0,0,0,0,1,7,0,256,20,0,0,0,0,0,0,0,0,3
47990,6110569,0,0,0,1527642,3054137,6108849,259,6110569,1527642,3054137,6108849,259,0,0,0,0,100,0,0,6,6,0,0,0,0,1,7,0,256,20,1720,0,1720,1720,6108849,0,6108849,6108849,3
86504,81582088,8760,2900,4128,7416553,22500000,74900000,1,81600000,11700000,28000000,74900000,1,17641,28803,50897,584,172,92,0,8760,897,2488,6192667,0,0,1,971,2900,256,20,1988,0,1988,1988,40800000,48300000,74900000,6598028,3
11392,4756852,0,0,0,1189213,2377794,4755904,257,4756852,1189213,2377794,4755904,257,0,0,0,0,100,0,0,6,6,0,0,0,0,1,7,0,256,20,0,0,0,0,0,0,0,0,3
65101,803810,4380,1933,1757,100476,281651,797515,15,5743,2871,3100,5064,679,160752,355969,797515,15,72,132,7,4380,1162,1645,2706820,0,1,0,1291,1933,8192,20,0,0,0,0,0,0,0,0,3
65100,240864,4380,1934,2177,30108,84761,239880,3,850,425,504,782,68,48163,107173,239880,3,72,132,24,4380,1163,1903,3625073,0,1,0,1292,1934,8192,20,0,0,0,0,0,0,0,0,3
76494,2092959,0,0,0,697653,1206638,2090959,995,2092959,697653,1206638,2090959,995,0,0,0,0,80,0,0,6,6,0,0,0,0,1,7,0,256,20,0,0,0,0,0,0,0,0,3
29198,60443,7215,2321,3327,8634,21846,58169,50,1396,698,842,1294,102,15098,28718,58169,161,72,112,82,7215,1292,2650,7025604,0,1,0,1454,2321,8192,20,0,0,0,0,0,0,0,0,3
22603,6098816,0,0,0,1524704,3048732,6097803,3,6098816,1524704,3048732,6097803,3,0,0,0,0,100,0,0,6,6,0,0,0,0,1,7,0,256,20,1013,0,1013,1013,6097803,0,6097803,6097803,3
1003,1332151,5840,2320,2436,190307,499761,1323643,79,8054,4027,5185,7694,360,333000,660438,1323643,182,72,112,3,5840,1291,2110,4456113,0,1,0,1453,2320,8192,20,0,0,0,0,0,0,0,0,3
47937,55570,5840,1933,2201,6946,14944,42470,63,12602,6301,8322,12186,416,11088,18345,42470,87,72,132,107,5840,1162,1918,3681776,0,1,0,1291,1933,8192,20,0,0,0,0,0,0,0,0,3
47938,3887911,0,0,0,1295970,2244681,3887905,1,3887911,1295970,2244681,3887905,1,0,0,0,0,80,0,0,6,6,0,0,0,0,1,7,0,256,20,0,0,0,0,0,0,0,0,3
6939,859582,8760,2900,4128,143263,342858,843017,64,16298,8149,9862,15123,1175,286506,482020,843017,188,72,92,4,8760,1453,3113,9696700,0,1,0,1661,2900,8192,20,0,0,0,0,0,0,0,0,3
76491,7405158,0,0,0,2468386,4274683,7404365,335,7405158,2468386,4274683,7404365,335,0,0,0,0,80,0,0,6,6,0,0,0,0,1,7,0,256,20,793,0,793,793,7404365,0,7404365,7404365,3
29191,9171465,5840,1933,2189,764288,2422899,8433750,15,8497107,1416184,3437926,8433750,313,139693,298900,674057,15,152,132,0,5840,832,1680,2823119,0,0,1,896,1933,256,20,39151,0,39151,39151,8433750,0,8433750,8433750,3
22607,80176778,10220,2321,4455,6681398,22000000,76400000,1,78400000,11200000,28800000,76400000,1,452642,904465,1809340,1,172,112,0,10220,833,2726,7431818,0,0,1,897,2321,256,20,1929030,0,1929030,1929030,76400000,0,76400000,76400000,3
47945,7275196,0,0,0,2425065,4199474,7274201,0,7275196,2425065,4199474,7274201,0,0,0,0,0,80,0,0,6,6,0,0,0,0,1,7,0,256,20,995,0,995,995,7274201,0,7274201,7274201,3
29189,80273872,8760,2900,4128,6689489,20100000,70000000,1,80100000,10000000,24500000,70000000,1,50630,76906,139164,377,192,92,0,8760,833,2402,5773033,0,0,1,897,2900,256,20,1001,0,1001,1001,40100000,42300000,70000000,10200000,3
47947,10642,4380,1933,1998,1330,3348,9612,49,9753,4876,6794,9681,72,2114,4286,9778,49,72,132,563,4380,1162,1791,3208087,0,1,0,1291,1933,8192,20,0,0,0,0,0,0,0,0,3
47948,100842987,5840,1933,2189,8403582,26000000,90700000,12,99800000,16600000,36500000,90700000,12,204355,453299,1015230,45,152,132,0,5840,832,1680,2823119,0,0,1,896,1933,256,20,3640,0,3640,3640,49900000,57700000,90700000,9109816,3
29188,4847878,0,0,0,1615959,2798052,4846872,1,4847878,1615959,2798052,4846872,1,0,0,0,0,80,0,0,6,6,0,0,0,0,1,7,0,256,20,0,0,0,0,0,0,0,0,3
29187,98351341,5840,2320,2436,8195945,25800000,89600000,17,97900000,14000000,33500000,89600000,17,111627,216866,436866,163,172,112,0,5840,833,1774,3150292,0,0,1,897,2320,256,20,930,0,930,930,49000000,57600000,89600000,8257376,3
86502,1126086,0,0,0,281521,561603,1123927,201,1126086,281521,561603,1123927,201,0,0,0,0,100,0,0,6,6,0,0,0,0,1,7,0,256,20,0,0,0,0,0,0,0,0,3
25265,3020493,0,0,0,755123,1508730,3018219,316,3020493,755123,1508730,3018219,316,0,0,0,0,100,0,0,6,6,0,0,0,0,1,7,0,256,20,0,0,0,0,0,0,0,0,3
47953,11290700,0,0,0,3763566,6517831,11300000,4,11300000,3763566,6517831,11300000,4,0,0,0,0,80,0,0,6,6,0,0,0,0,1,7,0,256,20,990,0,990,990,11300000,0,11300000,11300000,3
47956,9579489,4380,1933,1757,798290,2347758,8168698,2,8343759,1390626,3321137,8168698,2,250138,550784,1235343,16,152,132,0,4380,832,1472,2167243,0,0,1,896,1933,256,20,160029,0,160029,160029,8168698,0,8168698,8168698,3
29156,7866827,0,0,0,2622275,4541910,7866822,2,7866827,2622275,4541910,7866822,2,0,0,0,0,80,0,0,6,6,0,0,0,0,1,7,0,256,20,5,0,5,5,7866822,0,7866822,7866822,3
76466,80245884,2920,1657,1299,5731848,20500000,76900000,1,80200000,11500000,28900000,76900000,1,9008,14689,35353,48,172,152,0,2920,728,1179,1390154,0,0,1,777,1657,256,20,3254941,0,3254941,3254941,76900000,0,76900000,76900000,3
29154,88035,0,0,0,22008,43294,86947,4,88035,22008,43294,86947,4,0,0,0,0,100,0,0,6,6,0,0,0,0,1,7,0,256,20,0,0,0,0,0,0,0,0,3
70721,8178292,4380,1933,1757,629099,2250684,8119754,3,8176796,1168113,3065412,8119754,3,7091,15305,34466,49,172,132,0,4380,777,1434,2057995,0,0,1,833,1933,256,20,23018,0,23018,23018,8119754,0,8119754,8119754,3
29126,130763,11595,2901,5795,21793,52751,129472,64,772,386,455,708,64,43562,74400,129472,415,72,92,30,11595,1454,4097,16800000,0,1,0,1661,2901,8192,20,0,0,0,0,0,0,0,0,3
70724,883200,4380,1658,1942,98133,293911,881898,3,951,475,666,947,4,147191,359931,881898,3,72,152,7,4380,1057,1720,2959270,0,1,0,1163,1658,8192,20,0,0,0,0,0,0,0,0,3
4726,79384,5840,2321,3173,11340,29441,78106,10,944,472,528,846,98,19783,38883,78106,10,72,112,62,5840,1292,2554,6523729,0,1,0,1454,2321,8192,20,0,0,0,0,0,0,0,0,3
86531,71669490,5840,1933,2189,5513037,16800000,60600000,2,71500000,10200000,22600000,60600000,2,28078,56096,127994,45,172,132,0,5840,777,1633,2667024,0,0,1,833,1933,256,20,2068,0,2068,2068,35800000,35100000,60600000,11000000,3
29122,7268931,0,0,0,2422977,4196076,7268189,342,7268931,2422977,4196076,7268189,342,0,0,0,0,80,0,0,6,6,0,0,0,0,1,7,0,256,20,742,0,742,742,7268189,0,7268189,7268189,3
15445,678357,4380,1934,2177,84794,239333,677114,17,852,426,482,767,85,135656,302684,677114,17,72,132,8,4380,1163,1903,3625073,0,1,0,1292,1934,8192,20,0,0,0,0,0,0,0,0,3
48042,1775042,4380,2320,2207,253577,667653,1767665,52,6973,3486,4284,6516,457,443740,882622,1767665,164,72,112,2,4380,1291,1980,3923213,0,1,0,1453,2320,8192,20,0,0,0,0,0,0,0,0,3
72930,803841,4380,1657,1548,89315,259163,780124,2,23066,11533,16307,23064,2,133963,316687,780124,36,72,152,8,4380,1057,1460,2132715,0,1,0,1162,1657,8192,20,0,0,0,0,0,0,0,0,3
76447,3516319,0,0,0,879079,1755871,3512887,298,3516319,879079,1755871,3512887,298,0,0,0,0,100,0,0,6,6,0,0,0,0,1,7,0,256,20,0,0,0,0,0,0,0,0,3
29116,2051957,0,0,0,683985,1183839,2050966,3,2051957,683985,1183839,2050966,3,0,0,0,0,80,0,0,6,6,0,0,0,0,1,7,0,256,20,0,0,0,0,0,0,0,0,3
48052,888567,8675,2321,3769,126938,335481,887738,4,622,311,352,560,62,222129,443739,887738,4,72,112,5,8675,1292,2931,8593279,0,1,0,1454,2321,8192,20,0,0,0,0,0,0,0,0,3
22645,9925688,0,0,0,3308562,5729740,9924697,4,9925688,3308562,5729740,9924697,4,0,0,0,0,80,0,0,6,6,0,0,0,0,1,7,0,256,20,991,0,991,991,9924697,0,9924697,9924697,3
48054,83778587,2920,1933,1495,6444506,23100000,83400000,1,83800000,12000000,31500000,83400000,1,2771,4817,11247,67,172,132,0,2920,777,1324,1753481,0,0,1,833,1933,256,20,379430,0,379430,379430,83400000,0,83400000,83400000,3
22647,134451,4380,1933,1757,16806,39719,113750,48,19600,9800,13208,19140,460,26873,49277,113750,48,72,132,44,4380,1162,1645,2706820,0,1,0,1291,1933,8192,20,0,0,0,0,0,0,0,0,3
48057,100687824,11595,2901,5795,9153438,29300000,97400000,1,101000000,14400000,36600000,97400000,1,608,523,918,4,172,92,0,11595,897,3214,10300000,0,0,1,972,2901,256,20,3256931,0,3256931,3256931,97400000,0,97400000,97400000,3
58803,92031941,4380,1933,1757,6573710,23300000,87600000,1,91000000,11400000,30800000,87600000,1,202865,437444,985069,16,192,132,0,4380,729,1399,1958000,0,0,1,777,1933,256,20,3382919,0,3382919,3382919,87600000,0,87600000,87600000,3
72931,6798118,0,0,0,1699529,3398386,6797109,3,6798118,1699529,3398386,6797109,3,0,0,0,0,100,0,0,6,6,0,0,0,0,1,7,0,256,20,1009,0,1009,1009,6797109,0,6797109,6797109,3
48060,6121876,0,0,0,1530469,3059590,6119855,2,6121876,1530469,3059590,6119855,2,0,0,0,0,100,0,0,6,6,0,0,0,0,1,7,0,256,20,2021,0,2021,2021,6119855,0,6119855,6119855,3
58811,42040,4380,1657,1548,4671,13471,40592,1,41032,20516,29012,41031,1,6933,16514,40642,15,72,152,166,4380,1057,1460,2132715,0,1,0,1162,1657,8192,20,0,0,0,0,0,0,0,0,3
22639,695995,0,0,0,231998,401733,695880,1,695995,231998,401733,695880,1,0,0,0,0,80,0,0,6,6,0,0,0,0,1,7,0,256,20,0,0,0,0,0,0,0,0,3
70719,81754529,8760,2900,4128,7432229,22700000,75700000,3,81700000,11700000,28300000,75700000,3,14601,22405,40414,189,172,92,0,8760,897,2488,6192667,0,0,1,971,2900,256,20,990,0,990,990,40900000,49300000,75700000,6014858,3
6937,573820,10135,2321,4413,81974,216410,572746,4,794,397,390,673,121,143451,286196,572746,4,72,112,8,10135,1292,3350,11200000,0,1,0,1454,2321,8192,20,0,0,0,0,0,0,0,0,3
47997,70888258,4380,1933,1757,5452942,18800000,68100000,1,70200000,10000000,25600000,68100000,1,141641,310668,697322,15,172,132,0,4380,777,1434,2057995,0,0,1,833,1933,256,20,2064966,0,2064966,2064966,68100000,0,68100000,68100000,3
67389,841005,0,0,0,210251,419838,840008,1,841005,210251,419838,840008,1,0,0,0,0,100,0,0,6,6,0,0,0,0,1,7,0,256,20,0,0,0,0,0,0,0,0,3
15465,88665310,11595,2901,5795,8060482,25200000,83900000,3,88100000,12600000,31500000,83900000,3,181158,312656,542183,175,172,92,0,11595,897,3214,10300000,0,0,1,972,2901,256,20,4176906,0,4176906,4176906,83900000,0,83900000,83900000,3
29149,37140,8760,2900,4128,6190,9582,20935,7,21025,10512,14857,21018,7,12352,10853,21038,185,72,92,107,8760,1453,3113,9696700,0,1,0,1661,2900,8192,20,0,0,0,0,0,0,0,0,3
25268,1746374,4380,1934,2177,218296,617112,1745573,3,613,306,378,574,39,349262,780561,1745573,3,72,132,3,4380,1163,1903,3625073,0,1,0,1292,1934,8192,20,0,0,0,0,0,0,0,0,3
86522,6102864,0,0,0,1525716,3050761,6101858,1,6102864,1525716,3050761,6101858,1,0,0,0,0,100,0,0,6,6,0,0,0,0,1,7,0,256,20,1006,0,1006,1006,6101858,0,6101858,6101858,3
29147,1748195,7300,2321,3346,249742,659568,1745502,48,1991,995,1100,1774,217,437036,872310,1745502,191,72,112,2,7300,1292,2662,7087654,0,1,0,1454,2321,8192,20,0,0,0,0,0,0,0,0,3
58825,149265,7215,2321,3327,21323,55866,148014,10,991,495,648,954,37,37303,73808,148014,10,72,112,33,7215,1292,2650,7025604,0,1,0,1454,2321,8192,20,0,0,0,0,0,0,0,0,3
48007,8743387,5840,2320,2436,794853,2474931,8251778,3,8491598,1415266,3350269,8251778,3,68387,122391,251335,189,152,112,0,5840,896,1830,3351427,0,0,1,971,2320,256,20,218018,0,218018,218018,8251778,0,8251778,8251778,3
76496,1279295,4380,1933,1757,159911,443268,1256782,1,22000,11000,15554,21999,1,255841,559622,1256782,16,72,132,4,4380,1162,1645,2706820,0,1,0,1291,1933,8192,20,0,0,0,0,0,0,0,0,3
86523,272028,0,0,0,90676,156444,271322,328,272028,90676,156444,271322,328,0,0,0,0,80,0,0,6,6,0,0,0,0,1,7,0,256,20,0,0,0,0,0,0,0,0,3
72928,3804940,0,0,0,951235,1900373,3801794,0,3804940,951235,1900373,3801794,0,0,0,0,0,100,0,0,6,6,0,0,0,0,1,7,0,256,20,0,0,0,0,0,0,0,0,3
